"","Selected","lon","lat","parasit_yes","parasit","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"101","IT17_21",15.87284,41.55914,0,0,16.1458339691162,9.10833358764648,34.8978271484375,6.27771911621094,30.6000003814697,4.5,26.1000003814697,17.2000007629395,24.1666679382324,24.1666679382324,9.10000038146973,437,54,22,24.8751678466797,144,74,74,114
"102","IT17_3",15.87284,41.55914,0,0,16.1458339691162,9.10833358764648,34.8978271484375,6.27771911621094,30.6000003814697,4.5,26.1000003814697,17.2000007629395,24.1666679382324,24.1666679382324,9.10000038146973,437,54,22,24.8751678466797,144,74,74,114
"103","IT17_6_c",15.87284,41.55914,0,0,16.1458339691162,9.10833358764648,34.8978271484375,6.27771911621094,30.6000003814697,4.5,26.1000003814697,17.2000007629395,24.1666679382324,24.1666679382324,9.10000038146973,437,54,22,24.8751678466797,144,74,74,114
"104","IT17_7",15.87284,41.55914,0,0,16.1458339691162,9.10833358764648,34.8978271484375,6.27771911621094,30.6000003814697,4.5,26.1000003814697,17.2000007629395,24.1666679382324,24.1666679382324,9.10000038146973,437,54,22,24.8751678466797,144,74,74,114
"105","IT17_8",15.87284,41.55914,0,0,16.1458339691162,9.10833358764648,34.8978271484375,6.27771911621094,30.6000003814697,4.5,26.1000003814697,17.2000007629395,24.1666679382324,24.1666679382324,9.10000038146973,437,54,22,24.8751678466797,144,74,74,114
"106","LT03_107020",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"107","LT03_107021",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"108","LT03_107022",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"109","LT03_107025",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"110","LT03_107028",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"111","LT03_107029",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"112","LT03_107032",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"113","LT03_107037",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"114","LT03_107038",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"115","LT03_107040",21.23441,55.35071,0,0,7.32083320617676,6.14166688919067,24.3716945648193,7.28857971191406,20.7999992370605,-4.40000009536743,25.1999988555908,8.13333320617676,1.68333327770233,16.3500003814697,-1.40000009536743,769,89,36,32.3789253234863,262,115,226,159
"116","MT14_230245",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"117","MT14_278765",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"118","MT14_286527",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"119","MT14_286586",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"120","MT14_286610",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"121","MT14_286622",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"122","MT14_286623",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"123","MT14_286624",14.37541,35.93749,0,0,18.720832824707,7.25833320617676,34.5634918212891,5.1348388671875,30.5,9.5,21,14.6999998092651,24.8999996185303,25.3500003814697,12.966667175293,526,101,0,82.7759475708008,270,7,48,181
"124","NO02_101003",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"125","NO02_101005",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"126","NO02_101006",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"127","NO02_101007",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"128","NO02_101008",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"129","NO02_101009",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"130","NO02_101012",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"131","NO02_101013",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"132","NO02_101014",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"133","NO02_101015",11.45907,59.73894,0,0,5.20833349227905,7.63333320617676,27.0685596466064,7.54085327148437,20.7999992370605,-7.40000009536743,28.1999988555908,10.1166667938232,-0.366666585206985,14.7999992370605,-3.75,784,90,38,27.4410514831543,258,131,235,152
"134","PL03_105017",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"135","PL03_105021",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"136","PL03_105024",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"137","PL03_105025",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"138","PL03_105033",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"139","PL03_105034",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"140","PL03_105036",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"141","PL06_117001",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"142","PL06_117029",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"143","PL06_117031",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"144","PL06_117083",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"145","PL06_117087",17.314939,51.534002,1,14.3,8.59583282470703,8.49166679382324,31.3345642089844,7.13341857910156,23.2999992370605,-3.79999995231628,27.0999984741211,17.3666667938232,0.899999976158142,17.3666667938232,-0.116666674613953,538,79,23,38.6264533996582,213,81,213,88
"146","RO03_TR104004",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"147","RO03_TR104007",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"148","RO03_TR104013",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"149","RO03_TR104016",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"150","RO03_TR104017",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"151","RO03_TR104036",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"152","RO03_TR104041",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"153","RO03_TR104042",23.899431,46.966139,0,0,8.80416679382324,9.97500038146973,31.7675170898438,8.22099487304687,24.7999992370605,-6.59999990463257,31.3999996185303,17.1000003814697,0.0333334021270275,18.3833332061768,-1.85000002384186,615,93,26,40.8539199829102,246,87,235,101
"154","RO04_DD111003",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"155","RO04_DD111004",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"156","RO04_DD111005",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"157","RO04_DD111006",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"158","RO04_DD111012",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"159","RO04_DD111014",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"160","RO04_DD111032",28.872278,44.632193,1,5.8,11.3541669845581,6.09166669845581,21.2253189086914,8.43209411621094,26.2000007629395,-2.5,28.7000007629395,19.6166667938232,2.28333330154419,21.8166656494141,1.10000002384186,397,48,23,20.3448848724365,120,78,116,78
"161","SK05_11",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"162","SK05_12",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"163","SK05_13",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"164","SK05_16",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"165","SK05_2",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"166","SK05_6",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"167","SK05_7",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"168","SK05_8",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"169","SK05_9",17.58332,48.37091,0,0,9.85833358764648,9.80000019073486,32.1311454772949,7.80657775878906,26.6000003814697,-3.90000009536743,30.5,19.3666667938232,1.69999992847443,19.3666667938232,0.149999931454659,625,77,31,31.2806453704834,224,99,224,111
"170","TR05_13_c",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"171","TR05_14",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"172","TR05_17",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"173","TR05_26",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"174","TR05_27",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"175","TR05_34",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"176","TR05_36",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
"177","TR05_41",32.79434,39.76333,0,0,10.8999996185303,11.9166669845581,34.8440551757812,8.32668212890625,29.2999992370605,-4.90000009536743,34.2000007629395,10.1833333969116,20.6333332061768,20.9500007629395,0.449999928474426,379,51,8,42.2119560241699,130,35,52,123
